iso3,country,year,indicator,value
BGD,Bangladesh,2019,co2_per_capita_tons,0.575
BGD,Bangladesh,2020,co2_per_capita_tons,0.574
BGD,Bangladesh,2021,co2_per_capita_tons,0.642
BGD,Bangladesh,2022,co2_per_capita_tons,0.672
BGD,Bangladesh,2023,co2_per_capita_tons,0.662
BRB,Barbados,1990,co2_per_capita_tons,3.968
BRB,Barbados,1991,co2_per_capita_tons,4.563
BRB,Barbados,1992,co2_per_capita_tons,4.472
BRB,Barbados,1993,co2_per_capita_tons,3.57
BRB,Barbados,1994,co2_per_capita_tons,3.565
BRB,Barbados,1995,co2_per_capita_tons,3.889
BRB,Barbados,1996,co2_per_capita_tons,3.974
BRB,Barbados,1997,co2_per_capita_tons,4.39
BRB,Barbados,1998,co2_per_capita_tons,4.665
BRB,Barbados,1999,co2_per_capita_tons,4.93
BRB,Barbados,2000,co2_per_capita_tons,4.981
BRB,Barbados,2001,co2_per_capita_tons,4.968
BRB,Barbados,2002,co2_per_capita_tons,4.985
BRB,Barbados,2003,co2_per_capita_tons,5.112
BRB,Barbados,2004,co2_per_capita_tons,5.174
BRB,Barbados,2005,co2_per_capita_tons,5.318
BRB,Barbados,2006,co2_per_capita_tons,5.435
BRB,Barbados,2007,co2_per_capita_tons,5.428
BRB,Barbados,2008,co2_per_capita_tons,6.355
BRB,Barbados,2009,co2_per_capita_tons,6.2
BRB,Barbados,2010,co2_per_capita_tons,5.678
BRB,Barbados,2011,co2_per_capita_tons,5.89
BRB,Barbados,2012,co2_per_capita_tons,5.599
BRB,Barbados,2013,co2_per_capita_tons,5.52
BRB,Barbados,2014,co2_per_capita_tons,4.966
BRB,Barbados,2015,co2_per_capita_tons,4.902
BRB,Barbados,2016,co2_per_capita_tons,5.035
BRB,Barbados,2017,co2_per_capita_tons,4.955
BRB,Barbados,2018,co2_per_capita_tons,5.259
BRB,Barbados,2019,co2_per_capita_tons,5.08
BRB,Barbados,2020,co2_per_capita_tons,4.392
BRB,Barbados,2021,co2_per_capita_tons,4.167
BRB,Barbados,2022,co2_per_capita_tons,4.05
BRB,Barbados,2023,co2_per_capita_tons,4.221
BLR,Belarus,1990,co2_per_capita_tons,10.636
BLR,Belarus,1991,co2_per_capita_tons,10.209
BLR,Belarus,1992,co2_per_capita_tons,9.149
BLR,Belarus,1993,co2_per_capita_tons,7.866
BLR,Belarus,1994,co2_per_capita_tons,6.635
BLR,Belarus,1995,co2_per_capita_tons,5.973
BLR,Belarus,1996,co2_per_capita_tons,6.074
BLR,Belarus,1997,co2_per_capita_tons,6.084
BLR,Belarus,1998,co2_per_capita_tons,5.959
BLR,Belarus,1999,co2_per_capita_tons,5.774
BLR,Belarus,2000,co2_per_capita_tons,5.495
BLR,Belarus,2001,co2_per_capita_tons,5.434
BLR,Belarus,2002,co2_per_capita_tons,5.453
BLR,Belarus,2003,co2_per_capita_tons,5.619
BLR,Belarus,2004,co2_per_capita_tons,5.984
BLR,Belarus,2005,co2_per_capita_tons,6.135
BLR,Belarus,2006,co2_per_capita_tons,6.426
BLR,Belarus,2007,co2_per_capita_tons,6.297
BLR,Belarus,2008,co2_per_capita_tons,6.594
BLR,Belarus,2009,co2_per_capita_tons,6.372
BLR,Belarus,2010,co2_per_capita_tons,6.58
BLR,Belarus,2011,co2_per_capita_tons,6.472
BLR,Belarus,2012,co2_per_capita_tons,6.609
BLR,Belarus,2013,co2_per_capita_tons,6.775
BLR,Belarus,2014,co2_per_capita_tons,6.719
BLR,Belarus,2015,co2_per_capita_tons,6.198
BLR,Belarus,2016,co2_per_capita_tons,6.12
BLR,Belarus,2017,co2_per_capita_tons,6.253
BLR,Belarus,2018,co2_per_capita_tons,6.557
BLR,Belarus,2019,co2_per_capita_tons,6.581
BLR,Belarus,2020,co2_per_capita_tons,6.315
BLR,Belarus,2021,co2_per_capita_tons,6.587
BLR,Belarus,2022,co2_per_capita_tons,6.474
BLR,Belarus,2023,co2_per_capita_tons,6.197
BEL,Belgium,1990,co2_per_capita_tons,12.077
BEL,Belgium,1991,co2_per_capita_tons,12.338
BEL,Belgium,1992,co2_per_capita_tons,12.193
BEL,Belgium,1993,co2_per_capita_tons,12.04
BEL,Belgium,1994,co2_per_capita_tons,12.337
BEL,Belgium,1995,co2_per_capita_tons,12.423
BEL,Belgium,1996,co2_per_capita_tons,12.748
BEL,Belgium,1997,co2_per_capita_tons,12.178
BEL,Belgium,1998,co2_per_capita_tons,12.763
BEL,Belgium,1999,co2_per_capita_tons,12.192
BEL,Belgium,2000,co2_per_capita_tons,12.361
BEL,Belgium,2001,co2_per_capita_tons,12.255
BEL,Belgium,2002,co2_per_capita_tons,12.278
BEL,Belgium,2003,co2_per_capita_tons,12.36
BEL,Belgium,2004,co2_per_capita_tons,12.358
BEL,Belgium,2005,co2_per_capita_tons,11.99
BEL,Belgium,2006,co2_per_capita_tons,11.744
BEL,Belgium,2007,co2_per_capita_tons,11.339
BEL,Belgium,2008,co2_per_capita_tons,11.222
BEL,Belgium,2009,co2_per_capita_tons,9.968
BEL,Belgium,2010,co2_per_capita_tons,10.468
BEL,Belgium,2011,co2_per_capita_tons,9.521
BEL,Belgium,2012,co2_per_capita_tons,9.222
BEL,Belgium,2013,co2_per_capita_tons,9.208
BEL,Belgium,2014,co2_per_capita_tons,8.656
BEL,Belgium,2015,co2_per_capita_tons,8.982
BEL,Belgium,2016,co2_per_capita_tons,8.801
BEL,Belgium,2017,co2_per_capita_tons,8.719
BEL,Belgium,2018,co2_per_capita_tons,8.764
BEL,Belgium,2019,co2_per_capita_tons,8.675
BEL,Belgium,2020,co2_per_capita_tons,7.905
BEL,Belgium,2021,co2_per_capita_tons,8.2
BEL,Belgium,2022,co2_per_capita_tons,7.645
BEL,Belgium,2023,co2_per_capita_tons,7.118
BLZ,Belize,1990,co2_per_capita_tons,1.701
BLZ,Belize,1991,co2_per_capita_tons,2.174
BLZ,Belize,1992,co2_per_capita_tons,1.861
BLZ,Belize,1993,co2_per_capita_tons,1.936
BLZ,Belize,1994,co2_per_capita_tons,1.877
BLZ,Belize,1995,co2_per_capita_tons,1.848
BLZ,Belize,1996,co2_per_capita_tons,1.463
BLZ,Belize,1997,co2_per_capita_tons,1.786
BLZ,Belize,1998,co2_per_capita_tons,1.643
BLZ,Belize,1999,co2_per_capita_tons,1.493
BLZ,Belize,2000,co2_per_capita_tons,1.643
BLZ,Belize,2001,co2_per_capita_tons,1.8
BLZ,Belize,2002,co2_per_capita_tons,1.689
BLZ,Belize,2003,co2_per_capita_tons,1.639
BLZ,Belize,2004,co2_per_capita_tons,1.443
BLZ,Belize,2005,co2_per_capita_tons,1.506
BLZ,Belize,2006,co2_per_capita_tons,1.54
BLZ,Belize,2007,co2_per_capita_tons,1.609
BLZ,Belize,2008,co2_per_capita_tons,1.433
BLZ,Belize,2009,co2_per_capita_tons,1.653
BLZ,Belize,2010,co2_per_capita_tons,1.682
BLZ,Belize,2011,co2_per_capita_tons,1.69
BLZ,Belize,2012,co2_per_capita_tons,1.348
BLZ,Belize,2013,co2_per_capita_tons,1.287
BLZ,Belize,2014,co2_per_capita_tons,1.344
BLZ,Belize,2015,co2_per_capita_tons,1.799
BLZ,Belize,2016,co2_per_capita_tons,1.718
BLZ,Belize,2017,co2_per_capita_tons,1.649
BLZ,Belize,2018,co2_per_capita_tons,1.59
BLZ,Belize,2019,co2_per_capita_tons,1.833
BLZ,Belize,2020,co2_per_capita_tons,1.494
BLZ,Belize,2021,co2_per_capita_tons,1.551
BLZ,Belize,2022,co2_per_capita_tons,1.57
BLZ,Belize,2023,co2_per_capita_tons,1.625
BEN,Benin,1990,co2_per_capita_tons,0.11
BEN,Benin,1991,co2_per_capita_tons,0.114
BEN,Benin,1992,co2_per_capita_tons,0.119
BEN,Benin,1993,co2_per_capita_tons,0.137
BEN,Benin,1994,co2_per_capita_tons,0.15
BEN,Benin,1995,co2_per_capita_tons,0.154
BEN,Benin,1996,co2_per_capita_tons,0.185
BEN,Benin,1997,co2_per_capita_tons,0.186
BEN,Benin,1998,co2_per_capita_tons,0.164
BEN,Benin,1999,co2_per_capita_tons,0.209
BEN,Benin,2000,co2_per_capita_tons,0.204
BEN,Benin,2001,co2_per_capita_tons,0.227
BEN,Benin,2002,co2_per_capita_tons,0.275
BEN,Benin,2003,co2_per_capita_tons,0.303
BEN,Benin,2004,co2_per_capita_tons,0.318
BEN,Benin,2005,co2_per_capita_tons,0.295
BEN,Benin,2006,co2_per_capita_tons,0.385
BEN,Benin,2007,co2_per_capita_tons,0.439
BEN,Benin,2008,co2_per_capita_tons,0.425
BEN,Benin,2009,co2_per_capita_tons,0.444
BEN,Benin,2010,co2_per_capita_tons,0.478
BEN,Benin,2011,co2_per_capita_tons,0.444
BEN,Benin,2012,co2_per_capita_tons,0.423
BEN,Benin,2013,co2_per_capita_tons,0.426
BEN,Benin,2014,co2_per_capita_tons,0.435
BEN,Benin,2015,co2_per_capita_tons,0.469
BEN,Benin,2016,co2_per_capita_tons,0.456
BEN,Benin,2017,co2_per_capita_tons,0.464
BEN,Benin,2018,co2_per_capita_tons,0.458
BEN,Benin,2019,co2_per_capita_tons,0.413
BEN,Benin,2020,co2_per_capita_tons,0.422
BEN,Benin,2021,co2_per_capita_tons,0.429
BEN,Benin,2022,co2_per_capita_tons,0.421
BEN,Benin,2023,co2_per_capita_tons,0.396
BMU,Bermuda,1990,co2_per_capita_tons,8.717
BMU,Bermuda,1991,co2_per_capita_tons,9.285
BMU,Bermuda,1992,co2_per_capita_tons,7.901
BMU,Bermuda,1993,co2_per_capita_tons,9.155
BMU,Bermuda,1994,co2_per_capita_tons,8.972
BMU,Bermuda,1995,co2_per_capita_tons,8.922
BMU,Bermuda,1996,co2_per_capita_tons,8.818
BMU,Bermuda,1997,co2_per_capita_tons,8.705
BMU,Bermuda,1998,co2_per_capita_tons,8.577
BMU,Bermuda,1999,co2_per_capita_tons,8.39
BMU,Bermuda,2000,co2_per_capita_tons,8.391
BMU,Bermuda,2001,co2_per_capita_tons,8.525
BMU,Bermuda,2002,co2_per_capita_tons,8.959
BMU,Bermuda,2003,co2_per_capita_tons,8.983
BMU,Bermuda,2004,co2_per_capita_tons,9.31
BMU,Bermuda,2005,co2_per_capita_tons,9.287
BMU,Bermuda,2006,co2_per_capita_tons,10.376
BMU,Bermuda,2007,co2_per_capita_tons,11.568
BMU,Bermuda,2008,co2_per_capita_tons,10.242
BMU,Bermuda,2009,co2_per_capita_tons,7.491
BMU,Bermuda,2010,co2_per_capita_tons,9.541
BMU,Bermuda,2011,co2_per_capita_tons,6.954
BMU,Bermuda,2012,co2_per_capita_tons,5.755
BMU,Bermuda,2013,co2_per_capita_tons,8.412
BMU,Bermuda,2014,co2_per_capita_tons,10.551
BMU,Bermuda,2015,co2_per_capita_tons,8.485
BMU,Bermuda,2016,co2_per_capita_tons,9.757
BMU,Bermuda,2017,co2_per_capita_tons,9.966
BMU,Bermuda,2018,co2_per_capita_tons,10.903
BMU,Bermuda,2019,co2_per_capita_tons,9.256
BMU,Bermuda,2020,co2_per_capita_tons,6.77
BMU,Bermuda,2021,co2_per_capita_tons,7.988
BMU,Bermuda,2022,co2_per_capita_tons,7.733
BMU,Bermuda,2023,co2_per_capita_tons,8.074
BTN,Bhutan,1990,co2_per_capita_tons,0.315
BTN,Bhutan,1991,co2_per_capita_tons,0.31
BTN,Bhutan,1992,co2_per_capita_tons,0.372
BTN,Bhutan,1993,co2_per_capita_tons,0.328
BTN,Bhutan,1994,co2_per_capita_tons,0.383
BTN,Bhutan,1995,co2_per_capita_tons,0.454
BTN,Bhutan,1996,co2_per_capita_tons,0.544
BTN,Bhutan,1997,co2_per_capita_tons,0.698
BTN,Bhutan,1998,co2_per_capita_tons,0.671
BTN,Bhutan,1999,co2_per_capita_tons,0.662
BTN,Bhutan,2000,co2_per_capita_tons,0.665
BTN,Bhutan,2001,co2_per_capita_tons,0.761
BTN,Bhutan,2002,co2_per_capita_tons,0.796
BTN,Bhutan,2003,co2_per_capita_tons,0.774
BTN,Bhutan,2004,co2_per_capita_tons,0.676
BTN,Bhutan,2005,co2_per_capita_tons,0.825
BTN,Bhutan,2006,co2_per_capita_tons,0.619
BTN,Bhutan,2007,co2_per_capita_tons,0.585
BTN,Bhutan,2008,co2_per_capita_tons,0.942
BTN,Bhutan,2009,co2_per_capita_tons,0.979
BTN,Bhutan,2010,co2_per_capita_tons,1.29
BTN,Bhutan,2011,co2_per_capita_tons,1.462
BTN,Bhutan,2012,co2_per_capita_tons,1.654
BTN,Bhutan,2013,co2_per_capita_tons,1.825
BTN,Bhutan,2014,co2_per_capita_tons,1.892
BTN,Bhutan,2015,co2_per_capita_tons,2.005
BTN,Bhutan,2016,co2_per_capita_tons,2.172
BTN,Bhutan,2017,co2_per_capita_tons,2.269
BTN,Bhutan,2018,co2_per_capita_tons,2.282
BTN,Bhutan,2019,co2_per_capita_tons,2.117
BTN,Bhutan,2020,co2_per_capita_tons,1.624
BTN,Bhutan,2021,co2_per_capita_tons,2.058
BTN,Bhutan,2022,co2_per_capita_tons,2.094
BTN,Bhutan,2023,co2_per_capita_tons,2.178
BOL,Bolivia,1990,co2_per_capita_tons,1.403
BOL,Bolivia,1991,co2_per_capita_tons,1.442
BOL,Bolivia,1992,co2_per_capita_tons,1.482
BOL,Bolivia,1993,co2_per_capita_tons,1.524
BOL,Bolivia,1994,co2_per_capita_tons,1.247
BOL,Bolivia,1995,co2_per_capita_tons,1.145
BOL,Bolivia,1996,co2_per_capita_tons,1.249
BOL,Bolivia,1997,co2_per_capita_tons,1.435
BOL,Bolivia,1998,co2_per_capita_tons,1.354
BOL,Bolivia,1999,co2_per_capita_tons,1.293
BOL,Bolivia,2000,co2_per_capita_tons,0.98
BOL,Bolivia,2001,co2_per_capita_tons,0.999
BOL,Bolivia,2002,co2_per_capita_tons,1.169
BOL,Bolivia,2003,co2_per_capita_tons,1.212
BOL,Bolivia,2004,co2_per_capita_tons,1.199
BOL,Bolivia,2005,co2_per_capita_tons,1.315
BOL,Bolivia,2006,co2_per_capita_tons,1.295
BOL,Bolivia,2007,co2_per_capita_tons,1.311
BOL,Bolivia,2008,co2_per_capita_tons,1.316
BOL,Bolivia,2009,co2_per_capita_tons,1.352
BOL,Bolivia,2010,co2_per_capita_tons,1.446
BOL,Bolivia,2011,co2_per_capita_tons,1.541
BOL,Bolivia,2012,co2_per_capita_tons,1.668
BOL,Bolivia,2013,co2_per_capita_tons,1.663
BOL,Bolivia,2014,co2_per_capita_tons,1.833
BOL,Bolivia,2015,co2_per_capita_tons,1.805
BOL,Bolivia,2016,co2_per_capita_tons,1.9
BOL,Bolivia,2017,co2_per_capita_tons,1.954
BOL,Bolivia,2018,co2_per_capita_tons,1.955
BOL,Bolivia,2019,co2_per_capita_tons,1.937
BOL,Bolivia,2020,co2_per_capita_tons,1.55
BOL,Bolivia,2021,co2_per_capita_tons,1.823
BOL,Bolivia,2022,co2_per_capita_tons,1.853
BOL,Bolivia,2023,co2_per_capita_tons,1.908
BIH,Bosnia and Herzegovina,1990,co2_per_capita_tons,4.467
BIH,Bosnia and Herzegovina,1991,co2_per_capita_tons,3.153
BIH,Bosnia and Herzegovina,1992,co2_per_capita_tons,3.549
BIH,Bosnia and Herzegovina,1993,co2_per_capita_tons,3.222
BIH,Bosnia and Herzegovina,1994,co2_per_capita_tons,0.86
BIH,Bosnia and Herzegovina,1995,co2_per_capita_tons,0.916
BIH,Bosnia and Herzegovina,1996,co2_per_capita_tons,1.094
BIH,Bosnia and Herzegovina,1997,co2_per_capita_tons,2.082
BIH,Bosnia and Herzegovina,1998,co2_per_capita_tons,2.58
BIH,Bosnia and Herzegovina,1999,co2_per_capita_tons,2.502
BIH,Bosnia and Herzegovina,2000,co2_per_capita_tons,3.294
BIH,Bosnia and Herzegovina,2001,co2_per_capita_tons,3.173
BIH,Bosnia and Herzegovina,2002,co2_per_capita_tons,3.384
BIH,Bosnia and Herzegovina,2003,co2_per_capita_tons,3.436
BIH,Bosnia and Herzegovina,2004,co2_per_capita_tons,3.734
BIH,Bosnia and Herzegovina,2005,co2_per_capita_tons,3.917
BIH,Bosnia and Herzegovina,2006,co2_per_capita_tons,4.279
BIH,Bosnia and Herzegovina,2007,co2_per_capita_tons,4.354
BIH,Bosnia and Herzegovina,2008,co2_per_capita_tons,5.056
BIH,Bosnia and Herzegovina,2009,co2_per_capita_tons,5.293
BIH,Bosnia and Herzegovina,2010,co2_per_capita_tons,5.548
BIH,Bosnia and Herzegovina,2011,co2_per_capita_tons,6.35
BIH,Bosnia and Herzegovina,2012,co2_per_capita_tons,6.031
BIH,Bosnia and Herzegovina,2013,co2_per_capita_tons,6.038
BIH,Bosnia and Herzegovina,2014,co2_per_capita_tons,5.417
BIH,Bosnia and Herzegovina,2015,co2_per_capita_tons,5.247
BIH,Bosnia and Herzegovina,2016,co2_per_capita_tons,6.257
BIH,Bosnia and Herzegovina,2017,co2_per_capita_tons,6.462
BIH,Bosnia and Herzegovina,2018,co2_per_capita_tons,6.518
BIH,Bosnia and Herzegovina,2019,co2_per_capita_tons,6.22
BIH,Bosnia and Herzegovina,2020,co2_per_capita_tons,6.314
BIH,Bosnia and Herzegovina,2021,co2_per_capita_tons,6.553
BIH,Bosnia and Herzegovina,2022,co2_per_capita_tons,6.541
BIH,Bosnia and Herzegovina,2023,co2_per_capita_tons,6.336
BWA,Botswana,1990,co2_per_capita_tons,2.068
BWA,Botswana,1991,co2_per_capita_tons,1.963
BWA,Botswana,1992,co2_per_capita_tons,2.012
BWA,Botswana,1993,co2_per_capita_tons,2.25
BWA,Botswana,1994,co2_per_capita_tons,2.075
BWA,Botswana,1995,co2_per_capita_tons,2.031
BWA,Botswana,1996,co2_per_capita_tons,1.794
BWA,Botswana,1997,co2_per_capita_tons,1.781
BWA,Botswana,1998,co2_per_capita_tons,2.08
BWA,Botswana,1999,co2_per_capita_tons,1.923
BWA,Botswana,2000,co2_per_capita_tons,2.252
BWA,Botswana,2001,co2_per_capita_tons,2.247
BWA,Botswana,2002,co2_per_capita_tons,2.278
BWA,Botswana,2003,co2_per_capita_tons,2.154
BWA,Botswana,2004,co2_per_capita_tons,2.155
BWA,Botswana,2005,co2_per_capita_tons,2.224
BWA,Botswana,2006,co2_per_capita_tons,2.205
BWA,Botswana,2007,co2_per_capita_tons,2.212
BWA,Botswana,2008,co2_per_capita_tons,2.309
BWA,Botswana,2009,co2_per_capita_tons,1.937
BWA,Botswana,2010,co2_per_capita_tons,2.232
BWA,Botswana,2011,co2_per_capita_tons,1.943
BWA,Botswana,2012,co2_per_capita_tons,2.408
BWA,Botswana,2013,co2_per_capita_tons,2.645
BWA,Botswana,2014,co2_per_capita_tons,3.154
BWA,Botswana,2015,co2_per_capita_tons,2.459
BWA,Botswana,2016,co2_per_capita_tons,2.839
BWA,Botswana,2017,co2_per_capita_tons,3.119
BWA,Botswana,2018,co2_per_capita_tons,3.323
BWA,Botswana,2019,co2_per_capita_tons,2.885
BWA,Botswana,2020,co2_per_capita_tons,2.346
BWA,Botswana,2021,co2_per_capita_tons,2.502
BWA,Botswana,2022,co2_per_capita_tons,2.703
BWA,Botswana,2023,co2_per_capita_tons,2.707
BRA,Brazil,1990,co2_per_capita_tons,1.466
BRA,Brazil,1991,co2_per_capita_tons,1.512
BRA,Brazil,1992,co2_per_capita_tons,1.514
BRA,Brazil,1993,co2_per_capita_tons,1.558
BRA,Brazil,1994,co2_per_capita_tons,1.595
BRA,Brazil,1995,co2_per_capita_tons,1.661
BRA,Brazil,1996,co2_per_capita_tons,1.762
BRA,Brazil,1997,co2_per_capita_tons,1.842
BRA,Brazil,1998,co2_per_capita_tons,1.876
BRA,Brazil,1999,co2_per_capita_tons,1.907
BRA,Brazil,2000,co2_per_capita_tons,1.955
BRA,Brazil,2001,co2_per_capita_tons,1.963
BRA,Brazil,2002,co2_per_capita_tons,1.948
BRA,Brazil,2003,co2_per_capita_tons,1.908
BRA,Brazil,2004,co2_per_capita_tons,1.979
BRA,Brazil,2005,co2_per_capita_tons,1.973
BRA,Brazil,2006,co2_per_capita_tons,1.976
BRA,Brazil,2007,co2_per_capita_tons,2.071
BRA,Brazil,2008,co2_per_capita_tons,2.168
BRA,Brazil,2009,co2_per_capita_tons,2.029
BRA,Brazil,2010,co2_per_capita_tons,2.273
BRA,Brazil,2011,co2_per_capita_tons,2.369
BRA,Brazil,2012,co2_per_capita_tons,2.531
BRA,Brazil,2013,co2_per_capita_tons,2.682
BRA,Brazil,2014,co2_per_capita_tons,2.788
BRA,Brazil,2015,co2_per_capita_tons,2.625
BRA,Brazil,2016,co2_per_capita_tons,2.425
BRA,Brazil,2017,co2_per_capita_tons,2.434
BRA,Brazil,2018,co2_per_capita_tons,2.321
BRA,Brazil,2019,co2_per_capita_tons,2.282
BRA,Brazil,2020,co2_per_capita_tons,2.134
BRA,Brazil,2021,co2_per_capita_tons,2.377
BRA,Brazil,2022,co2_per_capita_tons,2.301
BRA,Brazil,2023,co2_per_capita_tons,2.304
VGB,British Virgin Islands,1990,co2_per_capita_tons,4.194
VGB,British Virgin Islands,1991,co2_per_capita_tons,4.522
VGB,British Virgin Islands,1992,co2_per_capita_tons,4.852
VGB,British Virgin Islands,1993,co2_per_capita_tons,4.955
VGB,British Virgin Islands,1994,co2_per_capita_tons,4.835
VGB,British Virgin Islands,1995,co2_per_capita_tons,4.923
VGB,British Virgin Islands,1996,co2_per_capita_tons,5.404
VGB,British Virgin Islands,1997,co2_per_capita_tons,5.462
VGB,British Virgin Islands,1998,co2_per_capita_tons,5.326
VGB,British Virgin Islands,1999,co2_per_capita_tons,5.75
VGB,British Virgin Islands,2000,co2_per_capita_tons,5.786
VGB,British Virgin Islands,2001,co2_per_capita_tons,5.982
VGB,British Virgin Islands,2002,co2_per_capita_tons,6.661
VGB,British Virgin Islands,2003,co2_per_capita_tons,6.615
VGB,British Virgin Islands,2004,co2_per_capita_tons,6.719
VGB,British Virgin Islands,2005,co2_per_capita_tons,6.959
VGB,British Virgin Islands,2006,co2_per_capita_tons,7.322
VGB,British Virgin Islands,2007,co2_per_capita_tons,7.359
VGB,British Virgin Islands,2008,co2_per_capita_tons,7.381
VGB,British Virgin Islands,2009,co2_per_capita_tons,7.129
VGB,British Virgin Islands,2010,co2_per_capita_tons,7.673
VGB,British Virgin Islands,2011,co2_per_capita_tons,7.396
VGB,British Virgin Islands,2012,co2_per_capita_tons,6.998
VGB,British Virgin Islands,2013,co2_per_capita_tons,6.698
VGB,British Virgin Islands,2014,co2_per_capita_tons,6.553
VGB,British Virgin Islands,2015,co2_per_capita_tons,6.58
VGB,British Virgin Islands,2016,co2_per_capita_tons,6.808
VGB,British Virgin Islands,2017,co2_per_capita_tons,5.486
VGB,British Virgin Islands,2018,co2_per_capita_tons,4.648
VGB,British Virgin Islands,2019,co2_per_capita_tons,5.03
VGB,British Virgin Islands,2020,co2_per_capita_tons,4.831
VGB,British Virgin Islands,2021,co2_per_capita_tons,4.842
VGB,British Virgin Islands,2022,co2_per_capita_tons,4.632
VGB,British Virgin Islands,2023,co2_per_capita_tons,4.75
BRN,Brunei,1990,co2_per_capita_tons,21.369
BRN,Brunei,1991,co2_per_capita_tons,27.459
BRN,Brunei,1992,co2_per_capita_tons,25.513
BRN,Brunei,1993,co2_per_capita_tons,22.951
BRN,Brunei,1994,co2_per_capita_tons,19.546
BRN,Brunei,1995,co2_per_capita_tons,20.004
BRN,Brunei,1996,co2_per_capita_tons,19.709
BRN,Brunei,1997,co2_per_capita_tons,19.935
BRN,Brunei,1998,co2_per_capita_tons,17.911
BRN,Brunei,1999,co2_per_capita_tons,18.716
BRN,Brunei,2000,co2_per_capita_tons,16.324
BRN,Brunei,2001,co2_per_capita_tons,15.568
BRN,Brunei,2002,co2_per_capita_tons,13.731
BRN,Brunei,2003,co2_per_capita_tons,16.149
BRN,Brunei,2004,co2_per_capita_tons,15.983
BRN,Brunei,2005,co2_per_capita_tons,15.124
BRN,Brunei,2006,co2_per_capita_tons,19.59
BRN,Brunei,2007,co2_per_capita_tons,21.777
BRN,Brunei,2008,co2_per_capita_tons,24.26
BRN,Brunei,2009,co2_per_capita_tons,20.119
BRN,Brunei,2010,co2_per_capita_tons,20.435
BRN,Brunei,2011,co2_per_capita_tons,23.925
BRN,Brunei,2012,co2_per_capita_tons,23.424
BRN,Brunei,2013,co2_per_capita_tons,18.546
BRN,Brunei,2014,co2_per_capita_tons,21.19
BRN,Brunei,2015,co2_per_capita_tons,16.421
BRN,Brunei,2016,co2_per_capita_tons,17.852
BRN,Brunei,2017,co2_per_capita_tons,21.51
BRN,Brunei,2018,co2_per_capita_tons,21.343
BRN,Brunei,2019,co2_per_capita_tons,24.245
BRN,Brunei,2020,co2_per_capita_tons,24.937
BRN,Brunei,2021,co2_per_capita_tons,25.929
BRN,Brunei,2022,co2_per_capita_tons,24.934
BRN,Brunei,2023,co2_per_capita_tons,25.644
BGR,Bulgaria,1990,co2_per_capita_tons,8.698
BGR,Bulgaria,1991,co2_per_capita_tons,7.087
BGR,Bulgaria,1992,co2_per_capita_tons,6.713
BGR,Bulgaria,1993,co2_per_capita_tons,6.909
BGR,Bulgaria,1994,co2_per_capita_tons,6.708
BGR,Bulgaria,1995,co2_per_capita_tons,6.94
BGR,Bulgaria,1996,co2_per_capita_tons,7.06
BGR,Bulgaria,1997,co2_per_capita_tons,6.802
BGR,Bulgaria,1998,co2_per_capita_tons,6.539
BGR,Bulgaria,1999,co2_per_capita_tons,5.76
BGR,Bulgaria,2000,co2_per_capita_tons,5.699
BGR,Bulgaria,2001,co2_per_capita_tons,6.195
BGR,Bulgaria,2002,co2_per_capita_tons,5.881
BGR,Bulgaria,2003,co2_per_capita_tons,6.482
BGR,Bulgaria,2004,co2_per_capita_tons,6.404
BGR,Bulgaria,2005,co2_per_capita_tons,6.587
BGR,Bulgaria,2006,co2_per_capita_tons,6.796
BGR,Bulgaria,2007,co2_per_capita_tons,7.348
BGR,Bulgaria,2008,co2_per_capita_tons,7.18
BGR,Bulgaria,2009,co2_per_capita_tons,6.121
BGR,Bulgaria,2010,co2_per_capita_tons,6.44
BGR,Bulgaria,2011,co2_per_capita_tons,7.209
BGR,Bulgaria,2012,co2_per_capita_tons,6.609
BGR,Bulgaria,2013,co2_per_capita_tons,5.881
BGR,Bulgaria,2014,co2_per_capita_tons,6.265
BGR,Bulgaria,2015,co2_per_capita_tons,6.716
BGR,Bulgaria,2016,co2_per_capita_tons,6.372
BGR,Bulgaria,2017,co2_per_capita_tons,6.716
BGR,Bulgaria,2018,co2_per_capita_tons,6.203
BGR,Bulgaria,2019,co2_per_capita_tons,6.059
BGR,Bulgaria,2020,co2_per_capita_tons,5.285
BGR,Bulgaria,2021,co2_per_capita_tons,6.169
BGR,Bulgaria,2022,co2_per_capita_tons,6.881
BGR,Bulgaria,2023,co2_per_capita_tons,5.311
BFA,Burkina Faso,1990,co2_per_capita_tons,0.064
BFA,Burkina Faso,1991,co2_per_capita_tons,0.068
BFA,Burkina Faso,1992,co2_per_capita_tons,0.065
BFA,Burkina Faso,1993,co2_per_capita_tons,0.064
BFA,Burkina Faso,1994,co2_per_capita_tons,0.065
BFA,Burkina Faso,1995,co2_per_capita_tons,0.064
BFA,Burkina Faso,1996,co2_per_capita_tons,0.068
BFA,Burkina Faso,1997,co2_per_capita_tons,0.07
BFA,Burkina Faso,1998,co2_per_capita_tons,0.076
BFA,Burkina Faso,1999,co2_per_capita_tons,0.09
BFA,Burkina Faso,2000,co2_per_capita_tons,0.078
BFA,Burkina Faso,2001,co2_per_capita_tons,0.086
BFA,Burkina Faso,2002,co2_per_capita_tons,0.084
BFA,Burkina Faso,2003,co2_per_capita_tons,0.091
